source,source_id,name,operator,city,country,latitude,longitude,net_count,ix_count,confidence,source_url,license_note
PeeringDB,184,Printer's Square Chicago (600 S Federal),Printer's Square,Chicago,US,41.874302,-87.629928,3,0,high,https://www.peeringdb.com/fac/184,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,185,NorthC Nürnberg,NorthC Deutschland GmbH,Nuremberg,DE,49.38991,11.17706,19,2,high,https://www.peeringdb.com/fac/185,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,186,Netrality - Indy Telcom Center - 733 W. Henry,Netrality Data Centers,Indianapolis,US,39.75988,-86.172275,41,2,high,https://www.peeringdb.com/fac/186,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,187,Versatel Gent (Handelsdok Center),Versatel,Ghent,BE,51.063866,3.734616,0,0,high,https://www.peeringdb.com/fac/187,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,188,FiberNet Telecom Group - 60 Hudson St,FiberNet Telecom Group,New York,US,40.717664,-74.008333,6,1,high,https://www.peeringdb.com/fac/188,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,189,FiberNet Telecom Group New York (111 Eighth Ave),FiberNet Telecom Group,New York,US,40.741355,-74.003203,1,1,high,https://www.peeringdb.com/fac/189,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,190,LCL Antwerp,LCL Belgium,Antwerp,BE,51.264294,4.402951,14,2,high,https://www.peeringdb.com/fac/190,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,191,Versatel Antwerp,Versatel,Antwerp,BE,51.262686,4.41733,0,0,high,https://www.peeringdb.com/fac/191,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,192,NorthC Munich 2,NorthC Deutschland GmbH,Munich,DE,48.135973,11.662742,19,1,high,https://www.peeringdb.com/fac/192,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,193,LCL Brussels (Diegem),LCL Belgium,Brussels,BE,50.887474,4.455068,46,3,high,https://www.peeringdb.com/fac/193,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,195,AAPT Glebe,Vocus Group,Sydney,AU,-33.883255,151.182583,1,0,high,https://www.peeringdb.com/fac/195,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,196,DigiCo Sydney SYD1 (formerly Global Switch Australia),DigiCo,Sydney,AU,-33.875599,151.197691,104,4,high,https://www.peeringdb.com/fac/196,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,198,AAPT Brisbane,Vocus Group,Brisbane,AU,-27.467146,153.030416,0,0,high,https://www.peeringdb.com/fac/198,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,199,AAPT Fortitude Valley,Vocus Group,Brisbane,AU,-27.459649,153.03099,1,0,high,https://www.peeringdb.com/fac/199,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,201,AAPT Adelaide,Vocus Group,Adelaide,AU,-34.926075,138.6013,1,0,high,https://www.peeringdb.com/fac/201,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,203,Deutschherrnkarree,Treureal Property Management GmbH,Nuremberg,DE,49.453955,11.063356,15,1,high,https://www.peeringdb.com/fac/203,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,206,"STOKAB KN5, Södermalm",AB Stokab,Stockholm,SE,59.31535,18.045546,17,0,high,https://www.peeringdb.com/fac/206,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,207,"STOKAB KN6, Hammarby",AB Stokab,Stockholm,SE,59.298407,18.089786,9,0,high,https://www.peeringdb.com/fac/207,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,208,Digital Realty Stockholm STO1-6,Digital Realty,Stockholm,SE,59.422226,17.916696,126,12,high,https://www.peeringdb.com/fac/208,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,209,Level(3) Weehawken,Lumen Technologies Inc,Weehawken,US,40.761825,-74.025031,2,0,high,https://www.peeringdb.com/fac/209,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,211,Singapore Open Exchange (SOX),noc@sox.net.sg,Singapore,SG,1.297541,103.772471,2,1,high,https://www.peeringdb.com/fac/211,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,212,Spaanse Kubus Rotterdam,TCNPP,Rotterdam,NL,51.930359,4.414322,16,2,high,https://www.peeringdb.com/fac/212,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,213,Unilogic Networks Datacenter Sittard,Unilogic Networks B.V.,Sittard,NL,50.995925,5.845593,1,1,high,https://www.peeringdb.com/fac/213,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,214,CE Colo Prague,CE Colo Czech s.r.o.,Prague,CZ,50.060164,14.482978,147,8,high,https://www.peeringdb.com/fac/214,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,215,DC Tower Zizkov CRa,"Radiokomunikace, a.s.",Prague,CZ,50.08103,14.451122,15,2,high,https://www.peeringdb.com/fac/215,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,216,GTS Telehouse Prague,"GTS Novera, a.s.",Prague,CZ,50.078094,14.475889,17,2,high,https://www.peeringdb.com/fac/216,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,217,Pragonet Telehouse Prague,"T-Systems Pragonet, a.s.",Prague,CZ,50.062152,14.428607,1,0,high,https://www.peeringdb.com/fac/217,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,218,Arelion Dusseldorf DDF/B,Arelion,Düsseldorf,DE,51.188,6.86608,13,2,high,https://www.peeringdb.com/fac/218,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,219,Markley Group One Summer Street Boston,"Markley Group, LLC",Boston,US,42.354692,-71.060266,81,1,high,https://www.peeringdb.com/fac/219,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,220,BCE Colocation Luxembourg,BCE,Luxembourg,LU,49.637537,6.163425,15,1,high,https://www.peeringdb.com/fac/220,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,222,Telia Telehouse Copenhagen,Norlys Digital,Copenhagen,DK,55.661921,12.377342,19,0,high,https://www.peeringdb.com/fac/222,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,225,MEGA-i (iAdvantage Hong Kong),iAdvantage Hong Kong,Hong Kong,HK,22.266098,114.246512,266,4,high,https://www.peeringdb.com/fac/225,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,226,Digital Realty Marseille MRS1/2/3/4,Digital Realty,Marseille,FR,43.310818,5.373865,212,10,high,https://www.peeringdb.com/fac/226,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,229,"Equinix PA1 - Paris, Roissy","Equinix, Inc.",Roissy-en-France,FR,48.983691,2.507095,7,0,high,https://www.peeringdb.com/fac/229,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,230,Cogent Lille,"Cogent Communications, Inc.",Lille,FR,50.63768,3.090551,7,1,high,https://www.peeringdb.com/fac/230,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,231,Multicoms Paris (Velizy),MULTICOMS FACILITIES MANAGEMENT,Paris,FR,48.785043,2.209917,1,0,high,https://www.peeringdb.com/fac/231,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,232,UltraEdge Bordeaux,UltraEdge,Bordeaux,FR,44.889171,-0.557446,29,1,high,https://www.peeringdb.com/fac/232,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,233,UltraEdge Strasbourg,UltraEdge,Strasbourg,FR,48.569149,7.781145,41,1,high,https://www.peeringdb.com/fac/233,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,234,Peace Communications  KNX1,Peace Communications (Formerly Nexus Group),Knoxville,US,35.965586,-83.921438,5,0,high,https://www.peeringdb.com/fac/234,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,235,Mediagateway,Ericsson Broadcast Services Netherlands,Hilversum,NL,52.241526,5.169722,26,1,high,https://www.peeringdb.com/fac/235,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,236,Digital Realty Amsterdam AMS1/4 (closed),Digital Realty,Amsterdam,NL,52.399861,4.842597,7,0,high,https://www.peeringdb.com/fac/236,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,238,NorthC Oude Meer,NorthC Datacenters,Oude Meer,NL,52.29257,4.788162,31,2,high,https://www.peeringdb.com/fac/238,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,239,NorthC Aalsmeer,NorthC Datacenters,Aalsmeer,NL,52.259795,4.774186,6,1,high,https://www.peeringdb.com/fac/239,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,241,UNITED COLO GmbH / NGZ-Server.de Coburg,UNITED COLO GmbH / NGZ-Server.de,Coburg,DE,50.254995,10.95877,0,0,high,https://www.peeringdb.com/fac/241,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,243,Pulsant Newcastle NE-1 (Central),Pulsant,Newcastle upon Tyne,GB,54.972886,-1.603213,6,0,high,https://www.peeringdb.com/fac/243,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,245,InterDC Doetinchem,InterRacks,Doetinchem,NL,51.954184,6.300252,19,2,high,https://www.peeringdb.com/fac/245,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
PeeringDB,246,Looking Glass Networks NYC Node,Looking Glass Networks,New York,US,40.726019,-74.00536,0,0,high,https://www.peeringdb.com/fac/246,PeeringDB public/user-maintained facility data; verify downstream license and attribution requirements before commercial redistribution.
